ASN00005032,20200101,PRCP,0,,,a,
ASN00005034,20200101,PRCP,0,,,a,
ASN00005036,20200101,PRCP,0,,,a,
ASN00005040,20200101,PRCP,0,,,a,
ASN00005051,20200101,PRCP,0,,,a,
ASN00005061,20200101,PRCP,0,,,a,
ASN00005066,20200101,PRCP,0,,,a,
ASN00005069,20200101,PRCP,0,,,a,
ASN00005070,20200101,PRCP,0,,,a,
ASN00005071,20200101,PRCP,0,,,a,
ASN00005082,20200101,PRCP,0,,,a,
ASN00005084,20200101,TMAX,328,,,a,
ASN00005084,20200101,TMIN,275,,,a,
ASN00005084,20200101,PRCP,0,,,a,
ASN00005088,20200101,PRCP,0,,,a,
ASN00005094,20200101,TMAX,364,,,a,
ASN00005094,20200101,TMIN,269,,,a,
ASN00005094,20200101,PRCP,0,,,a,
ASN00005095,20200101,PRCP,0,,,a,
ASN00006008,20200101,PRCP,0,,,a,
ASN00006010,20200101,PRCP,0,,,a,
ASN00006011,20200101,TMAX,293,,,a,
ASN00006011,20200101,TMIN,225,,,a,
ASN00006011,20200101,PRCP,0,,,a,
ASN00006011,20200101,TAVG,249,H,,S,
ASN00006017,20200101,PRCP,0,,,a,
ASN00006019,20200101,PRCP,0,,,a,
ASN00006020,20200101,PRCP,0,,,a,
ASN00006022,20200101,PRCP,0,,,a,
ASN00006023,20200101,PRCP,0,,,a,
ASN00006026,20200101,PRCP,0,,,a,
ASN00006027,20200101,PRCP,0,,,a,
ASN00006034,20200101,PRCP,0,,,a,
ASN00006038,20200101,PRCP,0,,,a,
ASN00006044,20200101,TMAX,281,,,a,
ASN00006044,20200101,PRCP,0,,,a,
ASN00006045,20200101,PRCP,0,,,a,
ASN00006055,20200101,PRCP,0,,,a,
ASN00006058,20200101,PRCP,0,,,a,
ASN00006059,20200101,PRCP,0,,,a,
ASN00006068,20200101,PRCP,0,,,a,
ASN00006069,20200101,PRCP,0,,,a,
ASN00006070,20200101,PRCP,0,,,a,
ASN00006072,20200101,PRCP,0,,,a,
ASN00006084,20200101,PRCP,0,,,a,
ASN00006095,20200101,PRCP,0,,,a,
ASN00006097,20200101,PRCP,0,,,a,
ASN00006099,20200101,TMAX,435,,,a,
ASN00006099,20200101,TMIN,215,,,a,
ASN00006099,20200101,PRCP,0,,,a,
ASN00006102,20200101,PRCP,0,,,a,
ASN00006105,20200101,TMAX,325,,,a,
ASN00006105,20200101,TMIN,206,,,a,
ASN00006105,20200101,PRCP,0,,,a,
ASN00007001,20200101,PRCP,0,,,a,
ASN00007007,20200101,PRCP,0,,,a,
ASN00007008,20200101,PRCP,0,,,a,
ASN00007014,20200101,PRCP,0,,,a,
ASN00007017,20200101,PRCP,0,,,a,
ASN00007019,20200101,PRCP,0,,,a,
ASN00007024,20200101,PRCP,0,,,a,
ASN00007027,20200101,PRCP,0,,,a,
ASN00007030,20200101,PRCP,0,,,a,
ASN00007037,20200101,PRCP,0,,,a,
ASN00007045,20200101,TMAX,446,,,a,
ASN00007045,20200101,TMIN,253,,,a,
ASN00007045,20200101,PRCP,0,,,a,
ASN00007047,20200101,PRCP,0,,,a,
ASN00007048,20200101,PRCP,0,,,a,
ASN00007052,20200101,PRCP,0,,,a,
ASN00007053,20200101,PRCP,0,,,a,
ASN00007055,20200101,PRCP,0,,,a,
ASN00007058,20200101,PRCP,0,,,a,
ASN00007059,20200101,PRCP,0,,,a,
ASN00007064,20200101,PRCP,0,,,a,
ASN00007065,20200101,PRCP,0,,,a,
ASN00007067,20200101,PRCP,0,,,a,
ASN00007068,20200101,PRCP,0,,,a,
ASN00007072,20200101,PRCP,0,,,a,
ASN00007078,20200101,PRCP,0,,,a,
ASN00007083,20200101,PRCP,0,,,a,
ASN00007089,20200101,PRCP,0,,,a,
ASN00007090,20200101,PRCP,0,,,a,
ASN00007094,20200101,PRCP,0,,,a,
ASN00007096,20200101,PRCP,0,,,a,
ASN00007097,20200101,PRCP,0,,,a,
ASN00007099,20200101,PRCP,0,,,a,
ASN00007100,20200101,PRCP,0,,,a,
ASN00007101,20200101,PRCP,0,,,a,
ASN00007103,20200101,PRCP,0,,,a,
ASN00007124,20200101,PRCP,0,,,a,
ASN00007129,20200101,PRCP,0,,,a,
ASN00007132,20200101,PRCP,0,,,a,
ASN00007134,20200101,PRCP,0,,,a,
ASN00007139,20200101,TMAX,434,,,a,
ASN00007139,20200101,TMIN,200,,,a,
ASN00007139,20200101,PRCP,0,,,a,
ASN00007149,20200101,PRCP,0,,,a,
ASN00007159,20200101,PRCP,0,,,a,
ASN00007160,20200101,PRCP,0,,,a,
ASN00007176,20200101,TMAX,424,,,a,
ASN00007176,20200101,TMIN,280,,,a,
ASN00007176,20200101,PRCP,0,,,a,
ASN00007176,20200101,TAVG,339,H,,S,
ASN00007177,20200101,PRCP,0,,,a,
ASN00007179,20200101,PRCP,0,,,a,
ASN00007180,20200101,PRCP,0,,,a,
ASN00007181,20200101,PRCP,0,,,a,
ASN00007185,20200101,TMAX,442,,,a,
ASN00007185,20200101,TMIN,249,,,a,
ASN00007185,20200101,PRCP,0,,,a,
ASN00007190,20200101,PRCP,0,,,a,
ASN00007192,20200101,PRCP,0,,,a,
ASN00007193,20200101,PRCP,0,,,a,
ASN00007194,20200101,PRCP,0,,,a,
ASN00007195,20200101,PRCP,0,,,a,
ASN00007197,20200101,PRCP,0,,,a,
ASN00007600,20200101,TMAX,445,,,a,
ASN00007600,20200101,TMIN,236,,,a,
ASN00007600,20200101,PRCP,0,,,a,
ASN00008002,20200101,PRCP,0,,,a,
ASN00008004,20200101,PRCP,0,,,a,
ASN00008005,20200101,PRCP,0,,,a,
ASN00008007,20200101,PRCP,0,,,a,
ASN00008008,20200101,PRCP,0,,,a,
ASN00008013,20200101,PRCP,0,,,a,
ASN00008014,20200101,PRCP,0,,,a,
ASN00008016,20200101,PRCP,0,,,a,
ASN00008022,20200101,PRCP,0,,,a,
ASN00008025,20200101,PRCP,0,,,a,
ASN00008028,20200101,PRCP,0,,,a,
ASN00008037,20200101,PRCP,0,,,a,
ASN00008044,20200101,PRCP,0,,,a,
ASN00008047,20200101,PRCP,0,,,a,
ASN00008050,20200101,PRCP,0,,,a,
ASN00008051,20200101,TMAX,284,,,S,
ASN00008051,20200101,TMIN,145,,,S,
ASN00008051,20200101,PRCP,0,,,S,
ASN00008051,20200101,TAVG,233,H,,S,
ASN00008052,20200101,PRCP,0,,,a,
ASN00008057,20200101,PRCP,0,,,a,
ASN00008060,20200101,PRCP,0,,,a,
ASN00008061,20200101,PRCP,0,,,a,
ASN00008065,20200101,PRCP,0,,,a,
ASN00008066,20200101,PRCP,0,,,a,
ASN00008067,20200101,PRCP,0,,,a,
ASN00008072,20200101,PRCP,0,,,a,
ASN00008075,20200101,PRCP,0,,,a,
ASN00008077,20200101,PRCP,0,,,a,
ASN00008078,20200101,PRCP,0,,,a,
ASN00008079,20200101,PRCP,0,,,a,
ASN00008085,20200101,PRCP,0,,,a,
ASN00008087,20200101,PRCP,0,,,a,
ASN00008095,20200101,TMAX,395,,,a,
ASN00008095,20200101,TMIN,167,,,a,
ASN00008095,20200101,PRCP,0,,,a,
ASN00008096,20200101,PRCP,0,,,a,
ASN00008100,20200101,PRCP,0,,,a,
ASN00008104,20200101,PRCP,0,,,a,
ASN00008107,20200101,PRCP,0,,,a,
ASN00008113,20200101,PRCP,0,,,a,
ASN00008121,20200101,PRCP,0,,,a,
ASN00008128,20200101,PRCP,0,,,a,
ASN00008130,20200101,PRCP,0,,,a,
ASN00008137,20200101,TMAX,389,,,a,
ASN00008137,20200101,TMIN,167,,,a,
ASN00008137,20200101,PRCP,0,,,a,
ASN00008139,20200101,PRCP,0,,,a,
ASN00008143,20200101,PRCP,0,,,a,
ASN00008146,20200101,PRCP,0,,,a,
ASN00008147,20200101,PRCP,0,,,a,
ASN00008151,20200101,PRCP,0,,,a,
ASN00008157,20200101,PRCP,0,,,a,
ASN00008168,20200101,PRCP,0,,,a,
ASN00008178,20200101,PRCP,0,,,a,
ASN00008179,20200101,PRCP,0,,,a,
ASN00008200,20200101,PRCP,0,,,a,
ASN00008202,20200101,PRCP,0,,,a,
ASN00008230,20200101,PRCP,0,,,a,
ASN00008234,20200101,PRCP,0,,,a,
ASN00008237,20200101,PRCP,0,,,a,
ASN00008238,20200101,PRCP,0,,,a,
ASN00008240,20200101,PRCP,0,,,a,
ASN00008251,20200101,TMAX,314,,,a,
ASN00008251,20200101,TMIN,188,,,a,
ASN00008251,20200101,PRCP,0,,,a,
ASN00008254,20200101,PRCP,0,,,a,
ASN00008264,20200101,PRCP,0,,,a,
ASN00008271,20200101,PRCP,0,,,a,
ASN00008273,20200101,PRCP,0,,,a,
ASN00008274,20200101,PRCP,0,,,a,
ASN00008276,20200101,PRCP,0,,,a,
ASN00008278,20200101,PRCP,0,,,a,
ASN00008280,20200101,PRCP,0,,,a,
ASN00008283,20200101,PRCP,0,,,a,
ASN00008285,20200101,PRCP,0,,,a,
ASN00008286,20200101,PRCP,0,,,a,
ASN00008288,20200101,PRCP,0,,,a,
ASN00008290,20200101,TMAX,267,,,a,
ASN00008290,20200101,TMIN,210,,,a,
ASN00008290,20200101,PRCP,0,,,a,
ASN00008292,20200101,PRCP,0,,,a,
ASN00008294,20200101,PRCP,0,,,a,
ASN00008295,20200101,PRCP,0,,,a,
ASN00008296,20200101,TMAX,413,,,a,
ASN00008296,20200101,TMIN,176,,,a,
ASN00008296,20200101,PRCP,0,,,a,
ASN00008297,20200101,TMAX,395,,,a,
ASN00008297,20200101,TMIN,166,,,a,
ASN00008298,20200101,PRCP,0,,,a,
ASN00008299,20200101,PRCP,0,,,a,
ASN00008300,20200101,PRCP,0,,,a,
ASN00008304,20200101,PRCP,0,,,a,
ASN00008305,20200101,PRCP,0,,,a,
ASN00008307,20200101,PRCP,0,,,a,
ASN00008308,20200101,PRCP,0,,,a,
ASN00008309,20200101,PRCP,0,,,a,
ASN00008310,20200101,PRCP,0,,,a,
ASN00009000,20200101,PRCP,0,,,a,
ASN00009006,20200101,PRCP,0,,,a,
ASN00009007,20200101,PRCP,0,,,a,
ASN00009009,20200101,PRCP,0,,,a,
ASN00009014,20200101,PRCP,0,,,a,
ASN00009015,20200101,PRCP,0,,,a,
ASN00009018,20200101,PRCP,0,,,a,
ASN00009021,20200101,TMAX,319,,,a,
ASN00009021,20200101,TMIN,153,,,a,
ASN00009021,20200101,PRCP,0,,,a,
ASN00009021,20200101,TAVG,235,H,,S,
ASN00009023,20200101,PRCP,0,,,a,
ASN00009024,20200101,PRCP,0,,,a,
ASN00009025,20200101,PRCP,0,,,a,
ASN00009030,20200101,PRCP,0,,,a,
ASN00009033,20200101,PRCP,0,,,a,
ASN00009037,20200101,TMAX,362,,,a,
ASN00009037,20200101,TMIN,151,,,a,
ASN00009037,20200101,PRCP,0,,,a,
ASN00009039,20200101,PRCP,0,,,a,
ASN00009040,20200101,PRCP,0,,,a,
ASN00009053,20200101,TMAX,343,,,a,
ASN00009053,20200101,TMIN,130,,,a,
ASN00009053,20200101,PRCP,0,,,a,
ASN00009066,20200101,PRCP,0,,,a,
ASN00009105,20200101,PRCP,0,,,a,
ASN00009106,20200101,TMIN,161,,,a,
ASN00009106,20200101,PRCP,0,,L,a,
ASN00009111,20200101,TMAX,311,,,a,
ASN00009111,20200101,TMIN,157,,,a,
ASN00009111,20200101,PRCP,0,,,a,
ASN00009112,20200101,PRCP,0,,,a,
ASN00009113,20200101,PRCP,0,,,a,
ASN00009114,20200101,TMAX,254,,,a,
ASN00009114,20200101,TMIN,172,,,a,
ASN00009114,20200101,PRCP,0,,,a,
ASN00009131,20200101,TMIN,150,,,a,
ASN00009131,20200101,PRCP,0,,,a,
ASN00009144,20200101,PRCP,0,,,a,
ASN00009151,20200101,PRCP,0,,,a,
ASN00009172,20200101,TMAX,307,,,a,
ASN00009172,20200101,TMIN,158,,,a,
ASN00009172,20200101,PRCP,0,,,a,
ASN00009178,20200101,TMAX,320,,,a,
ASN00009178,20200101,TMIN,116,,,a,
ASN00009178,20200101,PRCP,0,,,a,
ASN00009182,20200101,PRCP,0,,,a,
ASN00009193,20200101,TMAX,249,,,a,
ASN00009193,20200101,TMIN,191,,,a,
ASN00009193,20200101,PRCP,0,,,a,
ASN00009193,20200101,TAVG,212,H,,S,
ASN00009199,20200101,PRCP,0,,,a,
ASN00009202,20200101,PRCP,0,,,a,
ASN00009207,20200101,PRCP,0,,,a,
ASN00009210,20200101,PRCP,0,,,a,
ASN00009215,20200101,TMAX,260,,,a,
ASN00009215,20200101,TMIN,168,,,a,
ASN00009215,20200101,PRCP,0,,,a,
ASN00009225,20200101,TMAX,305,,,a,
ASN00009225,20200101,TMIN,173,,,a,
ASN00009225,20200101,PRCP,0,,,a,
ASN00009240,20200101,TMAX,317,,,a,
ASN00009240,20200101,TMIN,155,,,a,
ASN00009240,20200101,PRCP,0,,,a,
ASN00009242,20200101,PRCP,0,,,a,
ASN00009243,20200101,PRCP,0,,,a,
ASN00009246,20200101,PRCP,0,,,a,
ASN00009248,20200101,PRCP,0,,,a,
ASN00009252,20200101,PRCP,0,,,a,
ASN00009253,20200101,PRCP,0,,,a,
ASN00009256,20200101,TMAX,235,,,a,
ASN00009256,20200101,TMIN,191,,,a,
ASN00009256,20200101,PRCP,0,,,a,
ASN00009257,20200101,PRCP,0,,,a,
ASN00009258,20200101,PRCP,0,,,a,
ASN00009260,20200101,PRCP,0,,,a,
ASN00009263,20200101,PRCP,0,,,a,
ASN00009264,20200101,PRCP,0,,,a,
ASN00009276,20200101,PRCP,0,,,a,
ASN00009500,20200101,PRCP,0,,,a,
ASN00009500,20200101,DATX,2,,,a,
ASN00009500,20200101,MDTX,240,,,a,
ASN00009504,20200101,PRCP,0,,,a,
ASN00009506,20200101,PRCP,0,,,a,
ASN00009507,20200101,PRCP,0,,,a,
ASN00009509,20200101,PRCP,0,,,a,
ASN00009513,20200101,PRCP,0,,,a,
ASN00009515,20200101,PRCP,0,,,a,
ASN00009518,20200101,TMAX,239,,,a,
ASN00009518,20200101,TMIN,175,,,a,
ASN00009518,20200101,PRCP,0,,,a,
ASN00009518,20200101,TAVG,201,H,,S,
ASN00009519,20200101,TMAX,248,,,a,
ASN00009519,20200101,TMIN,145,,,a,
ASN00009519,20200101,PRCP,0,,,a,
ASN00009520,20200101,PRCP,0,,,a,
ASN00009523,20200101,PRCP,0,,,a,
ASN00009527,20200101,PRCP,0,,,a,
ASN00009530,20200101,PRCP,0,,,a,
ASN00009531,20200101,PRCP,0,,,a,
ASN00009532,20200101,PRCP,0,,,a,
ASN00009534,20200101,TMAX,322,,,a,
ASN00009534,20200101,PRCP,0,,,a,
ASN00009538,20200101,TMAX,311,,,a,
ASN00009538,20200101,TMIN,141,,,a,
ASN00009538,20200101,PRCP,0,,,a,
ASN00009542,20200101,TMAX,301,,,a,
ASN00009542,20200101,TMIN,144,,,a,
ASN00009542,20200101,PRCP,0,,,a,
ASN00009547,20200101,PRCP,0,,,a,
ASN00009552,20200101,PRCP,0,,,a,
ASN00009556,20200101,PRCP,0,,,a,
ASN00009557,20200101,PRCP,0,,,a,
ASN00009559,20200101,PRCP,0,,,a,
ASN00009573,20200101,TMAX,285,,,a,
ASN00009573,20200101,TMIN,138,,,a,
ASN00009573,20200101,PRCP,0,,,a,
ASN00009574,20200101,PRCP,0,,,a,
ASN00009575,20200101,PRCP,0,,,a,
ASN00009579,20200101,PRCP,0,,,a,
ASN00009584,20200101,PRCP,0,,,a,
ASN00009587,20200101,PRCP,0,,,a,
ASN00009589,20200101,PRCP,0,,,a,
ASN00009590,20200101,PRCP,0,,,a,
ASN00009591,20200101,PRCP,0,,,a,
ASN00009592,20200101,DATX,3,,,a,
ASN00009592,20200101,MDTX,212,,,a,
ASN00009599,20200101,PRCP,0,,,a,
ASN00009600,20200101,PRCP,0,,,a,
ASN00009603,20200101,TMAX,305,,,a,
ASN00009603,20200101,TMIN,120,,,a,
ASN00009603,20200101,PRCP,0,,,a,
ASN00009605,20200101,PRCP,0,,,a,
ASN00009607,20200101,PRCP,0,,,a,
ASN00009609,20200101,PRCP,0,,,a,
ASN00009613,20200101,PRCP,0,,,a,
ASN00009615,20200101,PRCP,0,,,a,
ASN00009616,20200101,PRCP,0,,,a,
ASN00009617,20200101,TMAX,312,,,a,
ASN00009617,20200101,TMIN,125,,,a,
ASN00009617,20200101,PRCP,0,,,a,
ASN00009619,20200101,PRCP,0,,,a,
ASN00009621,20200101,PRCP,0,,,a,
ASN00009625,20200101,PRCP,0,,,a,
ASN00009626,20200101,PRCP,0,,,a,
ASN00009628,20200101,PRCP,0,,,a,
ASN00009629,20200101,PRCP,0,,,a,
ASN00009631,20200101,PRCP,0,,,a,
ASN00009633,20200101,PRCP,0,,,a,
ASN00009635,20200101,PRCP,0,,,a,
ASN00009636,20200101,PRCP,0,,,a,
ASN00009642,20200101,PRCP,0,,,a,
ASN00009645,20200101,PRCP,0,,,a,
ASN00009647,20200101,PRCP,0,,,a,
ASN00009654,20200101,PRCP,0,,,a,
ASN00009661,20200101,PRCP,0,,,a,
ASN00009666,20200101,PRCP,0,,,a,
ASN00009668,20200101,PRCP,0,,,a,
ASN00009673,20200101,PRCP,0,,,a,
ASN00009678,20200101,PRCP,0,,,a,
ASN00009692,20200101,PRCP,0,,,a,
ASN00009710,20200101,PRCP,0,,,a,
ASN00009714,20200101,PRCP,0,,,a,
ASN00009738,20200101,PRCP,0,,,a,
ASN00009739,20200101,PRCP,0,,,a,
ASN00009741,20200101,TMAX,272,,,S,
ASN00009741,20200101,TMIN,127,,,S,
ASN00009741,20200101,PRCP,0,,,S,
ASN00009741,20200101,TAVG,193,H,,S,
ASN00009746,20200101,TMAX,255,,,a,
ASN00009746,20200101,TMIN,124,,,a,
ASN00009746,20200101,PRCP,0,,,a,
ASN00009752,20200101,PRCP,0,,,a,
ASN00009754,20200101,PRCP,0,,,a,
ASN00009766,20200101,PRCP,0,,,a,
ASN00009769,20200101,PRCP,0,,,a,
ASN00009771,20200101,PRCP,18,,,a,
ASN00009772,20200101,PRCP,0,,,a,
